2026-03-06 23:57:03,047 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:06,181 | DEBUG | attack | Target address: 0xd2415aaad33557a52688edb6da13795a8b3bcb7d | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:06,181 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:06,477 | DEBUG | attack | Transaction result: {'bill_id': '202603062212212030043834053328896', 'type': 3}
2026-03-07 00:12:06,480 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:06,642 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:06,643 | DEBUG | attack | Target address: 0x1a93de4a8a82d58b503f7d5952d95da32b256c56 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:06,643 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:06,824 | DEBUG | attack | Transaction result: {'bill_id': '202603062212212030043834049134592', 'type': 3}
2026-03-07 00:12:06,844 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:06,974 | DEBUG | attack | Generated billId: 202603062212232030043843607953408
2026-03-07 00:12:06,980 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:07,093 | DEBUG | attack | Share link created: https://s.cwallet.com/12v5688
2026-03-07 00:12:07,094 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:07,239 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:07,240 | DEBUG | attack | Target address: 0x281d2e9366528080496005c1ad1194b89956159b | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:07,240 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:07,912 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:08,058 | DEBUG | attack | Transaction ID: 202603062212232030043842670129152
2026-03-07 00:12:08,059 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:08,210 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:08,249 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:08,256 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:08,277 | DEBUG | attack | Transaction ID: 202603062212232030043842858872832
2026-03-07 00:12:08,279 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:08,458 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:08,465 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:08,580 | DEBUG | attack | Transaction result: {'bill_id': '202603062212232030043842681012224', 'type': 3}
2026-03-07 00:12:08,581 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:08,683 | DEBUG | attack | Transaction result: {'bill_id': '202603062212232030043843607953408', 'type': 3}
2026-03-07 00:12:08,686 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:09,357 | DEBUG | attack | Generated billId: 202603062212262030043856358637568
2026-03-07 00:12:09,358 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:09,503 | DEBUG | attack | Transaction ID: 202603062212252030043851453001728
2026-03-07 00:12:09,505 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:09,653 | DEBUG | attack | Share link created: https://s.cwallet.com/12z08an
2026-03-07 00:12:09,654 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:09,767 | DEBUG | attack | Transaction ID: 202603062212252030043851163594752
2026-03-07 00:12:09,768 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:09,876 | DEBUG | attack | Share link created: https://s.cwallet.com/116q6om
2026-03-07 00:12:09,877 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:09,985 | DEBUG | attack | Extracted userId: 47266069
2026-03-07 00:12:09,994 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:09,996 | DEBUG | attack | Target address: 0x1df41075dfb9b892f5420e5f6390ea3fa61ecada | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:09,997 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:10,212 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:10,332 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:10,445 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:11,322 | DEBUG | attack | Share link created: https://s.cwallet.com/zirvn8
2026-03-07 00:12:11,331 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:11,533 | DEBUG | attack | Share link created: https://s.cwallet.com/xwvda3
2026-03-07 00:12:11,534 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:11,746 | DEBUG | attack | Generated billId: 202603062212282030043864994709504
2026-03-07 00:12:11,749 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:11,862 | DEBUG | attack | Generated billId: 202603062212282030043865070206976
2026-03-07 00:12:11,863 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:11,955 | DEBUG | attack | Generated billId: 202603062212282030043865212813312
2026-03-07 00:12:11,956 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:12,059 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:12,060 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:12,156 | DEBUG | attack | Transaction result: {'bill_id': '202603062212262030043856358637568', 'type': 3}
2026-03-07 00:12:12,156 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:12,282 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:12,282 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:12,436 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:13,098 | DEBUG | attack | Transaction ID: 202603062212282030043864644083712
2026-03-07 00:12:13,099 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:13,207 | DEBUG | attack | Extracted userId: 57939424
2026-03-07 00:12:13,211 | DEBUG | attack | Extracted userId: 50364398
2026-03-07 00:12:13,213 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:13,213 | DEBUG | attack | Target address: 0x0b26b548de9f0ede496f7b3d5228f0419231c16c | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:13,213 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:13,354 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:13,355 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:13,488 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:13,495 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:13,598 | DEBUG | attack | Transaction result: {'bill_id': '202603062212282030043864994709504', 'type': 3}
2026-03-07 00:12:13,599 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:13,717 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:13,717 | DEBUG | attack | Target address: 0x887f0957d820c3dfe099a008971294457db4e32e | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:13,718 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:13,848 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:14,010 | DEBUG | attack | Transaction result: {'bill_id': '202603062212282030043865070206976', 'type': 3}
2026-03-07 00:12:14,011 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:14,154 | DEBUG | attack | Transaction result: {'bill_id': '202603062212282030043865212813312', 'type': 3}
2026-03-07 00:12:14,154 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:14,846 | DEBUG | attack | Extracted userId: 47777865
2026-03-07 00:12:14,850 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:14,850 | DEBUG | attack | Target address: 0x9bb1c8e35cc14d8af2a59c8e3c893d7c87ec519c | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:14,850 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:15,129 | DEBUG | attack | Extracted userId: 55800113
2026-03-07 00:12:15,133 | DEBUG | attack | Transaction ID: 202603062212302030043872508403712
2026-03-07 00:12:15,134 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:15,373 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:15,376 | DEBUG | attack | Share link created: https://s.cwallet.com/192xa5i
2026-03-07 00:12:15,376 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:15,465 | DEBUG | attack | Generated billId: 202603062212322030043879972569088
2026-03-07 00:12:15,466 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:15,561 | DEBUG | attack | Transaction ID: 202603062212302030043872655204352
2026-03-07 00:12:15,561 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:15,657 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:15,658 | DEBUG | attack | Target address: 0x6fbb767348b5c5b129737611b26f56f59bac5409 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:15,658 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:15,760 | DEBUG | attack | Transaction ID: 202603062212302030043872378380288
2026-03-07 00:12:15,761 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:15,915 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:16,584 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:16,635 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:16,696 | DEBUG | attack | Share link created: https://s.cwallet.com/ywm84j
2026-03-07 00:12:16,697 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:16,848 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:16,850 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:16,990 | DEBUG | attack | Share link created: https://s.cwallet.com/16dx0y1
2026-03-07 00:12:16,991 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:17,119 | DEBUG | attack | Share link created: https://s.cwallet.com/1076dxy
2026-03-07 00:12:17,121 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:17,245 | DEBUG | attack | Transaction result: {'bill_id': '202603062212322030043879972569088', 'type': 3}
2026-03-07 00:12:17,247 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:17,371 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:17,481 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:18,243 | DEBUG | attack | Extracted userId: 50872955
2026-03-07 00:12:18,262 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:18,262 | DEBUG | attack | Target address: 0x631629a21c725058affb53d834554aa4b5b499d6 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:18,262 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:18,476 | DEBUG | attack | Generated billId: 202603062212352030043893981544448
2026-03-07 00:12:18,477 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:18,605 | DEBUG | attack | Transaction ID: 202603062212332030043887024893952
2026-03-07 00:12:18,607 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:18,762 | DEBUG | attack | Generated billId: 202603062212352030043894086402048
2026-03-07 00:12:18,763 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:18,951 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:18,953 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:19,093 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:19,094 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:19,220 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:19,223 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:19,350 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:19,462 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:20,295 | DEBUG | attack | Extracted userId: 34988321
2026-03-07 00:12:20,303 | DEBUG | attack | Extracted userId: 55824643
2026-03-07 00:12:20,305 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:20,305 | DEBUG | attack | Target address: 0x316af0735dc2dfe3d9b6252a562f701736058c55 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:20,305 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:20,451 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:20,451 | DEBUG | attack | Target address: 0x86bdab5c5554b4eb0e5a719da1dbd748765ff7ca | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:20,454 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:20,572 | DEBUG | attack | Generated billId: 202603062212372030043902659559424
2026-03-07 00:12:20,573 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:20,689 | DEBUG | attack | Extracted userId: 49522322
2026-03-07 00:12:20,693 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:20,695 | DEBUG | attack | Generated billId: 202603062212372030043902751834112
2026-03-07 00:12:20,697 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:20,790 | DEBUG | attack | Share link created: https://s.cwallet.com/16hr4kj
2026-03-07 00:12:20,804 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:20,998 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:21,002 | DEBUG | attack | Target address: 0x648de5375cf5b233389bb10169a85858eec65787 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:21,002 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:21,110 | DEBUG | attack | Transaction result: {'bill_id': '202603062212352030043894086402048', 'type': 3}
2026-03-07 00:12:21,112 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:21,215 | DEBUG | attack | Transaction result: {'bill_id': '202603062212352030043893981544448', 'type': 3}
2026-03-07 00:12:21,216 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:21,923 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:21,961 | DEBUG | attack | Transaction ID: 202603062212372030043902631895040
2026-03-07 00:12:21,962 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:22,083 | DEBUG | attack | Transaction ID: 202603062212372030043902669643776
2026-03-07 00:12:22,084 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:22,203 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:22,205 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:22,206 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:22,325 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:22,430 | DEBUG | attack | Transaction result: {'bill_id': '202603062212372030043902659559424', 'type': 3}
2026-03-07 00:12:22,431 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:22,540 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:22,542 | DEBUG | attack | Transaction result: {'bill_id': '202603062212372030043902751834112', 'type': 3}
2026-03-07 00:12:22,542 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:23,287 | DEBUG | attack | Share link created: https://s.cwallet.com/134hkcn
2026-03-07 00:12:23,290 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:23,425 | DEBUG | attack | Transaction ID: 202603062212392030043909565083648
2026-03-07 00:12:23,425 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:23,525 | DEBUG | attack | Extracted userId: 36466122
2026-03-07 00:12:23,527 | DEBUG | attack | Transaction ID: 202603062212392030043909623803904
2026-03-07 00:12:23,528 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:23,650 | DEBUG | attack | Generated billId: 202603062212402030043915154391040
2026-03-07 00:12:23,661 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:23,828 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:23,828 | DEBUG | attack | Target address: 0xc8a8707e79eb5b9af8fc24b6b2ab0017106bd865 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:23,828 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:23,935 | DEBUG | attack | Share link created: https://s.cwallet.com/1diouxj
2026-03-07 00:12:23,936 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:24,350 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:24,443 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:24,565 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:24,727 | DEBUG | attack | Share link created: https://s.cwallet.com/1bntjt1
2026-03-07 00:12:24,728 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:24,844 | DEBUG | attack | Share link created: https://s.cwallet.com/18eammy
2026-03-07 00:12:24,845 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:24,954 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:24,955 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:25,055 | DEBUG | attack | Transaction result: {'bill_id': '202603062212402030043915154391040', 'type': 3}
2026-03-07 00:12:25,056 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:25,158 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:25,203 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:25,204 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:25,675 | DEBUG | attack | Generated billId: 202603062212422030043925145223168
2026-03-07 00:12:25,676 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:25,783 | DEBUG | attack | Generated billId: 202603062212422030043925178777600
2026-03-07 00:12:25,784 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:25,875 | DEBUG | attack | Generated billId: 202603062212422030043925371715584
2026-03-07 00:12:25,876 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:25,988 | DEBUG | attack | Transaction ID: 202603062212412030043921112002560
2026-03-07 00:12:25,989 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:26,088 | DEBUG | attack | Extracted userId: 56790839
2026-03-07 00:12:26,090 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:26,091 | DEBUG | attack | Target address: 0x1504ed0b2e3606ad5fc98c42dbf8e83040b8775a | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:26,091 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:26,185 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:26,187 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:26,304 | DEBUG | attack | Extracted userId: 57796992
2026-03-07 00:12:26,311 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:26,314 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:26,454 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:26,455 | DEBUG | attack | Target address: 0xdf0639b1c538eff9ec635bfc12d9dec4bed30e40 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:26,456 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:27,233 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:27,284 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:27,311 | DEBUG | attack | Extracted userId: 38858560
2026-03-07 00:12:27,321 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:27,321 | DEBUG | attack | Target address: 0x999cf0e61df2d707204101a5f3f3bc92992bc723 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:27,321 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:27,468 | DEBUG | attack | Extracted userId: 27246753
2026-03-07 00:12:27,475 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:27,475 | DEBUG | attack | Target address: 0xbae0dff1f3717a525706d830f07392c08288a9aa | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:27,475 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:27,574 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:27,680 | DEBUG | attack | Share link created: https://s.cwallet.com/zz38zz
2026-03-07 00:12:27,681 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:27,775 | DEBUG | attack | Transaction result: {'bill_id': '202603062212422030043925145223168', 'type': 3}
2026-03-07 00:12:27,777 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:27,887 | DEBUG | attack | Transaction result: {'bill_id': '202603062212422030043925178777600', 'type': 3}
2026-03-07 00:12:27,889 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:27,977 | DEBUG | attack | Transaction result: {'bill_id': '202603062212422030043925371715584', 'type': 3}
2026-03-07 00:12:27,978 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:28,625 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:28,717 | DEBUG | attack | Transaction ID: 202603062212442030043931367071744
2026-03-07 00:12:28,718 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:28,863 | DEBUG | attack | Transaction ID: 202603062212442030043931690033152
2026-03-07 00:12:28,865 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:28,988 | DEBUG | attack | Transaction ID: 202603062212442030043931790696448
2026-03-07 00:12:28,988 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:29,107 | DEBUG | attack | Generated billId: 202603062212452030043937774272512
2026-03-07 00:12:29,108 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:29,219 | WARNING | attack | Address is not internal. Aborting transaction.
2026-03-07 00:12:29,247 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:29,248 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:29,377 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:29,378 | DEBUG | attack | Target address: 0x70e5cbabcead0ace7088374288967823b99c4075 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:29,378 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:30,151 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:30,220 | DEBUG | attack | Share link created: https://s.cwallet.com/1al1otq
2026-03-07 00:12:30,220 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:30,322 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:30,324 | DEBUG | attack | Share link created: https://s.cwallet.com/1aqvl3r
2026-03-07 00:12:30,326 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:30,415 | DEBUG | attack | Extracted userId: 46759595
2026-03-07 00:12:30,420 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:30,524 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:30,524 | DEBUG | attack | Target address: 0x1df26e9d28e42bdc49abc4eff7f4e71288138b69 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:30,525 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:30,688 | DEBUG | attack | Share link created: https://s.cwallet.com/1cwfk6f
2026-03-07 00:12:30,689 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:30,800 | DEBUG | attack | Transaction result: {'bill_id': '202603062212452030043937774272512', 'type': 3}
2026-03-07 00:12:30,801 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:31,447 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:31,572 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:31,688 | DEBUG | attack | Generated billId: 202603062212482030043949795147776
2026-03-07 00:12:31,689 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:31,784 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:31,788 | DEBUG | attack | Generated billId: 202603062212482030043949870645248
2026-03-07 00:12:31,790 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:31,877 | DEBUG | attack | Transaction ID: 202603062212472030043943924822016
2026-03-07 00:12:31,880 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:31,993 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:31,996 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:32,121 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:32,122 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:32,236 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:32,237 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:32,941 | DEBUG | attack | Generated billId: 202603062212502030043955625230336
2026-03-07 00:12:32,943 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:33,060 | DEBUG | attack | Generated billId: 202603062212502030043955667173376
2026-03-07 00:12:33,060 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:33,174 | DEBUG | attack | Extracted userId: 55800113
2026-03-07 00:12:33,179 | DEBUG | attack | Extracted userId: 57004120
2026-03-07 00:12:33,183 | DEBUG | attack | Share link created: https://s.cwallet.com/191rgm9
2026-03-07 00:12:33,183 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:33,299 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:33,300 | DEBUG | attack | Target address: 0xffa492e14d5267d56e532d8a3cf9e69c7fa054d1 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:33,300 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:33,419 | DEBUG | attack | Transaction result: {'bill_id': '202603062212482030043949870645248', 'type': 3}
2026-03-07 00:12:33,422 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:33,519 | DEBUG | attack | Transaction result: {'bill_id': '202603062212482030043949795147776', 'type': 3}
2026-03-07 00:12:33,520 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:33,609 | DEBUG | attack | Extracted userId: 3343902
2026-03-07 00:12:33,611 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:33,612 | DEBUG | attack | Target address: 0xbb3cfba3200f6dfacd89ab029cb73b832d156cf1 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:33,612 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:33,753 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:33,753 | DEBUG | attack | Target address: 0xb6ac76496dbaf04935bda293119aa90e0012b18f | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:33,753 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:34,418 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:34,431 | DEBUG | attack | Transaction ID: 202603062212502030043955840835584
2026-03-07 00:12:34,431 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:34,521 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:34,626 | DEBUG | attack | Transaction ID: 202603062212502030043955899555840
2026-03-07 00:12:34,628 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:34,753 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:34,755 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:34,769 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:34,770 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:34,878 | DEBUG | attack | Transaction result: {'bill_id': '202603062212502030043955625230336', 'type': 3}
2026-03-07 00:12:34,879 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:34,975 | DEBUG | attack | Transaction result: {'bill_id': '202603062212502030043955667173376', 'type': 3}
2026-03-07 00:12:34,977 | DEBUG | attack | Step 4: Fetching transaction ID
